CODIGO MUNICIPIO;LATITUDE;LONGITUDE;;;;;CÓDIGO MUNICÍPIO;UF;NOME MUNICIPIO;LAT;LONG
411830;-22.63;-52.09;;;;;411850;PR;Pato Branco;-26.22;-52.67
411840;-23.07;-52.46;;;;;411860;PR;Paula Freitas;-26.2;-50.93
411845;-24.62;-54.22;;;;;411870;PR;Paulo Frontin;-26.04;-50.83
411850;-26.22;-52.67;;;;;411880;PR;Peabiru;-23.91;-52.34
411860;-26.2;-50.93;;;;;411885;PR;Perobal;-23.89;-53.4
411870;-26.04;-50.83;;;;;411890;PR;Pérola;-23.8;-53.68
411880;-23.91;-52.34;;;;;411900;PR;Pérola d`Oeste;-25.82;-53.74
411885;-23.89;-53.4;;;;;411910;PR;Piên;-26.09;-49.42
411890;-23.8;-53.68;;;;;411915;PR;Pinhais;-25.44;-49.19
411900;-25.82;-53.74;;;;;411920;PR;Pinhalão;-23.79;-50.05
411910;-26.09;-49.42;;;;;411925;PR;Pinhal de São Bento;-26.03;-53.48
411915;-25.44;-49.19;;;;;411930;PR;Pinhão;-25.69;-51.65
411920;-23.79;-50.05;;;;;411940;PR;Piraí do Sul;-24.52;-49.94
411925;-26.03;-53.48;;;;;411950;PR;Piraquara;-25.44;-49.06
411930;-25.69;-51.65;;;;;411960;PR;Pitanga;-24.75;-51.76
411940;-24.52;-49.94;;;;;411965;PR;Pitangueiras;-23.23;-51.58
411950;-25.44;-49.06;;;;;411970;PR;Planaltina do Paraná;-23;-52.91
411960;-24.75;-51.76;;;;;411980;PR;Planalto;-25.71;-53.76
411965;-23.23;-51.58;;;;;411990;PR;Ponta Grossa;-25.09;-50.16
411970;-23;-52.91;;;;;411995;PR;Pontal do Paraná;-25.67;-48.51
411980;-25.71;-53.76;;;;;412000;PR;Porecatu;-22.75;-51.37
411990;-25.09;-50.16;;;;;412010;PR;Porto Amazonas;-25.54;-49.88
411995;-25.67;-48.51;;;;;412015;PR;Porto Barreiro;-25.54;-52.4
412000;-22.75;-51.37;;;;;412020;PR;Porto Rico;-22.77;-53.26
412010;-25.54;-49.88;;;;;412030;PR;Porto Vitória;-26.16;-51.23
412015;-25.54;-52.4;;;;;412033;PR;Prado Ferreira;-23.03;-51.44
412020;-22.77;-53.26;;;;;412035;PR;Pranchita;-26.02;-53.74
412030;-26.16;-51.23;;;;;412040;PR;Presidente Castelo Branco;-23.27;-52.15
412033;-23.03;-51.44;;;;;412050;PR;Primeiro de Maio;-22.85;-51.02
412035;-26.02;-53.74;;;;;412060;PR;Prudentópolis;-25.21;-50.97
412040;-23.27;-52.15;;;;;412065;PR;Quarto Centenário;-24.27;-53.07
412050;-22.85;-51.02;;;;;412070;PR;Quatiguá;-23.56;-49.91
412060;-25.21;-50.97;;;;;412080;PR;Quatro Barras;-25.36;-49.07
412065;-24.27;-53.07;;;;;412085;PR;Quatro Pontes;-24.57;-53.97
412070;-23.56;-49.91;;;;;412090;PR;Quedas do Iguaçu;-25.45;-52.9
412080;-25.36;-49.07;;;;;412100;PR;Querência do Norte;-23.08;-53.48
412085;-24.57;-53.97;;;;;412110;PR;Quinta do Sol;-23.85;-52.13
412090;-25.45;-52.9;;;;;412120;PR;Quitandinha;-25.87;-49.49
412100;-23.08;-53.48;;;;;412125;PR;Ramilândia;-25.12;-54.02
412110;-23.85;-52.13;;;;;412130;PR;Rancho Alegre;-23.06;-50.91
412120;-25.87;-49.49;;;;;412135;PR;Rancho Alegre d`Oeste;-24.3;-52.95
412125;-25.12;-54.02;;;;;412140;PR;Realeza;-25.76;-53.52
412130;-23.06;-50.91;;;;;412150;PR;Rebouças;-25.62;-50.69
412135;-24.3;-52.95;;;;;412160;PR;Renascença;-26.15;-52.96
412140;-25.76;-53.52;;;;;412170;PR;Reserva;-24.64;-50.85
412150;-25.62;-50.69;;;;;412175;PR;Reserva do Iguaçu;-25.83;-52.02
412160;-26.15;-52.96;;;;;412180;PR;Ribeirão Claro;-23.19;-49.75
412170;-24.64;-50.85;;;;;412190;PR;Ribeirão do Pinhal;-23.4;-50.35
412175;-25.83;-52.02;;;;;412200;PR;Rio Azul;-25.73;-50.79
412180;-23.19;-49.75;;;;;412210;PR;Rio Bom;-23.76;-51.41
412190;-23.4;-50.35;;;;;412215;PR;Rio Bonito do Iguaçu;-25.49;-52.52
412200;-25.73;-50.79;;;;;412217;PR;Rio Branco do Ivaí;-24.32;-51.31
412210;-23.76;-51.41;;;;;412220;PR;Rio Branco do Sul;-25.19;-49.31
412215;-25.49;-52.52;;;;;412230;PR;Rio Negro;-26.1;-49.79
412217;-24.32;-51.31;;;;;412240;PR;Rolândia;-23.3;-51.36
412220;-25.19;-49.31;;;;;412250;PR;Roncador;-24.6;-52.27
412230;-26.1;-49.79;;;;;412260;PR;Rondon;-23.41;-52.76
412240;-23.3;-51.36;;;;;412265;PR;Rosário do Ivaí;-24.27;-51.27
412250;-24.6;-52.27;;;;;412270;PR;Sabáudia;-23.31;-51.55
412260;-23.41;-52.76;;;;;412280;PR;Salgado Filho;-26.17;-53.36
412265;-24.27;-51.27;;;;;412290;PR;Salto do Itararé;-23.6;-49.62
412270;-23.31;-51.55;;;;;412300;PR;Salto do Lontra;-25.78;-53.3
412280;-26.17;-53.36;;;;;412310;PR;Santa Amélia;-23.26;-50.42
412290;-23.6;-49.62;;;;;412320;PR;Santa Cecília do Pavão;-23.51;-50.78
412300;-25.78;-53.3;;;;;412330;PR;Santa Cruz de Monte Castelo;-22.95;-53.29
412310;-23.26;-50.42;;;;;412340;PR;Santa Fé;-23.03;-51.8
412320;-23.51;-50.78;;;;;412350;PR;Santa Helena;-24.86;-54.33
412330;-22.95;-53.29;;;;;412360;PR;Santa Inês;-22.63;-51.9
412340;-23.03;-51.8;;;;;412370;PR;Santa Isabel do Ivaí;-23;-53.19
412350;-24.86;-54.33;;;;;412380;PR;Santa Izabel do Oeste;-25.82;-53.48
412360;-22.63;-51.9;;;;;412382;PR;Santa Lúcia;-25.4;-53.56
412370;-23;-53.19;;;;;412385;PR;Santa Maria do Oeste;-24.93;-51.86
412380;-25.82;-53.48;;;;;412390;PR;Santa Mariana;-23.15;-50.51
412382;-25.4;-53.56;;;;;412395;PR;Santa Mônica;-23.1;-53.1
412385;-24.93;-51.86;;;;;412400;PR;Santana do Itararé;-23.75;-49.62
412390;-23.15;-50.51;;;;;412402;PR;Santa Tereza do Oeste;-25.05;-53.63
412395;-23.1;-53.1;;;;;412405;PR;Santa Terezinha de Itaipu;-25.44;-54.4
412400;-23.75;-49.62;;;;;412410;PR;Santo Antônio da Platina;-23.29;-50.07
412402;-25.05;-53.63;;;;;412420;PR;Santo Antônio do Caiuá;-22.73;-52.34
412405;-25.44;-54.4;;;;;412430;PR;Santo Antônio do Paraíso;-23.49;-50.64
412410;-23.29;-50.07;;;;;412440;PR;Santo Antônio do Sudoeste;-26.06;-53.72
412420;-22.73;-52.34;;;;;412450;PR;Santo Inácio;-22.69;-51.79
412430;-23.49;-50.64;;;;;412460;PR;São Carlos do Ivaí;-23.31;-52.47
412440;-26.06;-53.72;;;;;412470;PR;São Jerônimo da Serra;-23.72;-50.74
412450;-22.69;-51.79;;;;;412480;PR;São João;-25.82;-52.72
412460;-23.31;-52.47;;;;;412490;PR;São João do Caiuá;-22.85;-52.33
412470;-23.72;-50.74;;;;;412500;PR;São João do Ivaí;-23.97;-51.81
412480;-25.82;-52.72;;;;;412510;PR;São João do Triunfo;-25.68;-50.29
412490;-22.85;-52.33;;;;;412520;PR;São Jorge d`Oeste;-25.7;-52.91
412500;-23.97;-51.81;;;;;412530;PR;São Jorge do Ivaí;-23.43;-52.29
412510;-25.68;-50.29;;;;;412535;PR;São Jorge do Patrocínio;-23.74;-53.92
412520;-25.7;-52.91;;;;;412540;PR;São José da Boa Vista;-23.91;-49.65
412530;-23.43;-52.29;;;;;412545;PR;São José das Palmeiras;-24.83;-54.06
412535;-23.74;-53.92;;;;;412550;PR;São José dos Pinhais;-25.53;-49.2
412540;-23.91;-49.65;;;;;412555;PR;São Manoel do Paraná;-23.4;-52.64
412545;-24.83;-54.06;;;;;412560;PR;São Mateus do Sul;-25.87;-50.38
412550;-25.53;-49.2;;;;;412570;PR;São Miguel do Iguaçu;-25.34;-54.23
412555;-23.4;-52.64;;;;;412575;PR;São Pedro do Iguaçu;-24.93;-53.85
412560;-25.87;-50.38;;;;;412580;PR;São Pedro do Ivaí;-23.86;-51.85
412570;-25.34;-54.23;;;;;412590;PR;São Pedro do Paraná;-22.82;-53.22
412575;-24.93;-53.85;;;;;412600;PR;São Sebastião da Amoreira;-23.46;-50.76
412580;-23.86;-51.85;;;;;412610;PR;São Tomé;-23.53;-52.59
412590;-22.82;-53.22;;;;;412620;PR;Sapopema;-23.91;-50.58
412600;-23.46;-50.76;;;;;412625;PR;Sarandi;-23.44;-51.87
412610;-23.53;-52.59;;;;;412627;PR;Saudade do Iguaçu;-25.69;-52.61
412620;-23.91;-50.58;;;;;412630;PR;Sengés;-24.11;-49.46
412625;-23.44;-51.87;;;;;412635;PR;Serranópolis do Iguaçu;-25.37;-54.05
412627;-25.69;-52.61;;;;;412640;PR;Sertaneja;-23.03;-50.83
412630;-24.11;-49.46;;;;;412650;PR;Sertanópolis;-23.05;-51.03
412635;-25.37;-54.05;;;;;412660;PR;Siqueira Campos;-23.68;-49.83
412640;-23.03;-50.83;;;;;412665;PR;Sulina;-25.7;-52.72
412650;-23.05;-51.03;;;;;412667;PR;Tamarana;-23.72;-51.09
412660;-23.68;-49.83;;;;;412670;PR;Tamboara;-23.2;-52.46
412665;-25.7;-52.72;;;;;412680;PR;Tapejara;-23.73;-52.87
412667;-23.72;-51.09;;;;;412690;PR;Tapira;-23.32;-53.06
412670;-23.2;-52.46;;;;;412700;PR;Teixeira Soares;-25.36;-50.46
412680;-23.73;-52.87;;;;;412710;PR;Telêmaco Borba;-24.32;-50.61
412690;-23.32;-53.06;;;;;412720;PR;Terra Boa;-23.76;-52.44
412700;-25.36;-50.46;;;;;412730;PR;Terra Rica;-22.7;-52.61
412710;-24.32;-50.61;;;;;412740;PR;Terra Roxa;-24.15;-54.09
412720;-23.76;-52.44;;;;;412750;PR;Tibagi;-24.5;-50.41
412730;-22.7;-52.61;;;;;412760;PR;Tijucas do Sul;-25.92;-49.19
412740;-24.15;-54.09;;;;;412770;PR;Toledo;-24.71;-53.74
412750;-24.5;-50.41;;;;;412780;PR;Tomazina;-23.77;-49.95
412760;-25.92;-49.19;;;;;412785;PR;Três Barras do Paraná;-25.41;-53.18
412770;-24.71;-53.74;;;;;412788;PR;Tunas do Paraná;-24.97;-49.08
412780;-23.77;-49.95;;;;;412790;PR;Tuneiras do Oeste;-23.87;-52.87
412785;-25.41;-53.18;;;;;412795;PR;Tupãssi;-24.58;-53.51
412788;-24.97;-49.08;;;;;412796;PR;Turvo;-25.04;-51.52
412790;-23.87;-52.87;;;;;412800;PR;Ubiratã;-24.54;-52.98
412795;-24.58;-53.51;;;;;412810;PR;Umuarama;-23.76;-53.32
412796;-25.04;-51.52;;;;;412820;PR;União da Vitória;-26.22;-51.08
412800;-24.54;-52.98;;;;;412830;PR;Uniflor;-23.08;-52.15
412810;-23.76;-53.32;;;;;412840;PR;Uraí;-23.19;-50.79
412820;-26.22;-51.08;;;;;412850;PR;Wenceslau Braz;-23.87;-49.8
412830;-23.08;-52.15;;;;;412853;PR;Ventania;-24.24;-50.24
412840;-23.19;-50.79;;;;;412855;PR;Vera Cruz do Oeste;-25.05;-53.87
412850;-23.87;-49.8;;;;;412860;PR;Verê;-25.88;-52.9
412853;-24.24;-50.24;;;;;412862;PR;Alto Paraíso;-23.5;-53.72
412855;-25.05;-53.87;;;;;412863;PR;Doutor Ulysses;-24.56;-49.41
412860;-25.88;-52.9;;;;;412865;PR;Virmond;-25.38;-52.19
412862;-23.5;-53.72;;;;;412870;PR;Vitorino;-26.27;-52.78
412863;-24.56;-49.41;;;;;412880;PR;Xambrê;-23.73;-53.49
412865;-25.38;-52.19;;;;;431413;RS;Paulo Bento;-27.7;-52.42
412870;-26.27;-52.78;;;;;420005;SC;Abdon Batista;-27.61;-51.02
412880;-23.73;-53.49;;;;;420010;SC;Abelardo Luz;-26.56;-52.32
420005;-27.61;-51.02;;;;;420020;SC;Agrolândia;-27.41;-49.82
420010;-26.56;-52.32;;;;;420030;SC;Agronômica;-27.26;-49.71
420020;-27.41;-49.82;;;;;420040;SC;Água Doce;-26.99;-51.55
420030;-27.26;-49.71;;;;;420050;SC;Águas de Chapecó;-27.06;-52.98
420040;-26.99;-51.55;;;;;420055;SC;Águas Frias;-26.87;-52.85
420050;-27.06;-52.98;;;;;420060;SC;Águas Mornas;-27.69;-48.82
420055;-26.87;-52.85;;;;;420070;SC;Alfredo Wagner;-27.7;-49.33
420060;-27.69;-48.82;;;;;420075;SC;Alto Bela Vista;-27.45;-51.87
420070;-27.7;-49.33;;;;;420080;SC;Anchieta;-26.53;-53.33
420075;-27.45;-51.87;;;;;420090;SC;Angelina;-27.56;-48.98
420080;-26.53;-53.33;;;;;420100;SC;Anita Garibaldi;-27.68;-51.13
420090;-27.56;-48.98;;;;;420110;SC;Anitápolis;-27.9;-49.12
420100;-27.68;-51.13;;;;;420120;SC;Antônio Carlos;-27.51;-48.76
420110;-27.9;-49.12;;;;;420125;SC;Apiúna;-27.03;-49.38
420120;-27.51;-48.76;;;;;420127;SC;Arabutã;-27.15;-52.14
420125;-27.03;-49.38;;;;;420130;SC;Araquari;-26.37;-48.72
420127;-27.15;-52.14;;;;;420140;SC;Araranguá;-28.93;-49.48
420130;-26.37;-48.72;;;;;420150;SC;Armazém;-28.26;-49.01
420140;-28.93;-49.48;;;;;420160;SC;Arroio Trinta;-26.93;-51.33
420150;-28.26;-49.01;;;;;420165;SC;Arvoredo;-27.07;-52.45
420160;-26.93;-51.33;;;;;420170;SC;Ascurra;-26.95;-49.37
420165;-27.07;-52.45;;;;;420180;SC;Atalanta;-27.42;-49.78
420170;-26.95;-49.37;;;;;420190;SC;Aurora;-27.31;-49.63
420180;-27.42;-49.78;;;;;420195;SC;Balneário Arroio do Silva;-28.98;-49.41
420190;-27.31;-49.63;;;;;420200;SC;Balneário Camboriú;-26.99;-48.63
420195;-28.98;-49.41;;;;;420205;SC;Balneário Barra do Sul;-26.45;-48.61
420200;-26.99;-48.63;;;;;420207;SC;Balneário Gaivota;-29.15;-49.57
420205;-26.45;-48.61;;;;;420208;SC;Bandeirante;-26.76;-53.63
420207;-29.15;-49.57;;;;;420209;SC;Barra Bonita;-26.65;-53.43
420208;-26.76;-53.63;;;;;420210;SC;Barra Velha;-26.63;-48.68
420209;-26.65;-53.43;;;;;420213;SC;Bela Vista do Toldo;-26.27;-50.46
420210;-26.63;-48.68;;;;;420215;SC;Belmonte;-26.84;-53.57
420213;-26.27;-50.46;;;;;420220;SC;Benedito Novo;-26.78;-49.36
420215;-26.84;-53.57;;;;;420230;SC;Biguaçu;-27.49;-48.65
420220;-26.78;-49.36;;;;;420240;SC;Blumenau;-26.91;-49.06
420230;-27.49;-48.65;;;;;420243;SC;Bocaina do Sul;-27.74;-49.94
420240;-26.91;-49.06;;;;;420245;SC;Bombinhas;-27.13;-48.51
420243;-27.74;-49.94;;;;;420250;SC;Bom Jardim da Serra;-28.33;-49.62
420245;-27.13;-48.51;;;;;420253;SC;Bom Jesus;-26.73;-52.39
420250;-28.33;-49.62;;;;;420257;SC;Bom Jesus do Oeste;-26.69;-53.09
420253;-26.73;-52.39;;;;;420260;SC;Bom Retiro;-27.79;-49.48
420257;-26.69;-53.09;;;;;420270;SC;Botuverá;-27.19;-49.07
420260;-27.79;-49.48;;;;;420280;SC;Braço do Norte;-28.27;-49.16
420270;-27.19;-49.07;;;;;420285;SC;Braço do Trombudo;-27.35;-49.88
420280;-28.27;-49.16;;;;;420287;SC;Brunópolis;-27.3;-50.86
420285;-27.35;-49.88;;;;;420290;SC;Brusque;-27.09;-48.91
420287;-27.3;-50.86;;;;;420300;SC;Caçador;-26.77;-51.01
420290;-27.09;-48.91;;;;;420310;SC;Caibi;-27.07;-53.24
420300;-26.77;-51.01;;;;;420315;SC;Calmon;-26.6;-51.09
420310;-27.07;-53.24;;;;;420320;SC;Camboriú;-27.02;-48.65
420315;-26.6;-51.09;;;;;420325;SC;Capão Alto;-27.93;-50.51
420320;-27.02;-48.65;;;;;420330;SC;Campo Alegre;-26.19;-49.26
420325;-27.93;-50.51;;;;;420340;SC;Campo Belo do Sul;-27.89;-50.76
420330;-26.19;-49.26;;;;;420350;SC;Campo Erê;-26.39;-53.07
420340;-27.89;-50.76;;;;;420360;SC;Campos Novos;-27.4;-51.22
420350;-26.39;-53.07;;;;;420370;SC;Canelinha;-27.26;-48.76
420360;-27.4;-51.22;;;;;420380;SC;Canoinhas;-26.17;-50.38
420370;-27.26;-48.76;;;;;420390;SC;Capinzal;-27.34;-51.61
420380;-26.17;-50.38;;;;;420395;SC;Capivari de Baixo;-28.44;-48.95
420390;-27.34;-51.61;;;;;420400;SC;Catanduvas;-27.07;-51.66
420395;-28.44;-48.95;;;;;420410;SC;Caxambu do Sul;-27.16;-52.87
420400;-27.07;-51.66;;;;;420415;SC;Celso Ramos;-27.63;-51.33
420410;-27.16;-52.87;;;;;420417;SC;Cerro Negro;-27.79;-50.87
420415;-27.63;-51.33;;;;;420419;SC;Chapadão do Lageado;-27.59;-49.55
420417;-27.79;-50.87;;;;;420420;SC;Chapecó;-27.09;-52.61
420419;-27.59;-49.55;;;;;420425;SC;Cocal do Sul;-28.6;-49.32
420420;-27.09;-52.61;;;;;420430;SC;Concórdia;-27.23;-52.02
420425;-28.6;-49.32;;;;;420435;SC;Cordilheira Alta;-26.98;-52.6
420430;-27.23;-52.02;;;;;420440;SC;Coronel Freitas;-26.9;-52.7
420435;-26.98;-52.6;;;;;420445;SC;Coronel Martins;-26.51;-52.66
420440;-26.9;-52.7;;;;;420450;SC;Corupá;-26.42;-49.24
420445;-26.51;-52.66;;;;;420455;SC;Correia Pinto;-27.58;-50.36
420450;-26.42;-49.24;;;;;420460;SC;Criciúma;-28.67;-49.36
420455;-27.58;-50.36;;;;;420470;SC;Cunha Porã;-26.89;-53.16
420460;-28.67;-49.36;;;;;420475;SC;Cunhataí;-26.96;-53.09
420470;-26.89;-53.16;;;;;420480;SC;Curitibanos;-27.28;-50.58
420475;-26.96;-53.09;;;;;420490;SC;Descanso;-26.82;-53.5
420480;-27.28;-50.58;;;;;420500;SC;Dionísio Cerqueira;-26.25;-53.63
420490;-26.82;-53.5;;;;;420510;SC;Dona Emma;-26.98;-49.72
420500;-26.25;-53.63;;;;;420515;SC;Doutor Pedrinho;-26.71;-49.48
420510;-26.98;-49.72;;;;;420517;SC;Entre Rios;-26.72;-52.56
420515;-26.71;-49.48;;;;;420519;SC;Ermo;-28.98;-49.64
420517;-26.72;-52.56;;;;;420520;SC;Erval Velho;-27.27;-51.44
420519;-28.98;-49.64;;;;;420530;SC;Faxinal dos Guedes;-26.85;-52.25
420520;-27.27;-51.44;;;;;420535;SC;Flor do Sertão;-26.77;-53.34
420530;-26.85;-52.25;;;;;420540;SC;Florianópolis;-27.59;-48.54
420535;-26.77;-53.34;;;;;420543;SC;Formosa do Sul;-26.64;-52.79
420540;-27.59;-48.54;;;;;420545;SC;Forquilhinha;-28.74;-49.47
420543;-26.64;-52.79;;;;;420550;SC;Fraiburgo;-27.02;-50.92
420545;-28.74;-49.47;;;;;420555;SC;Frei Rogério;-27.17;-50.8
420550;-27.02;-50.92;;;;;420560;SC;Galvão;-26.45;-52.68
420555;-27.17;-50.8;;;;;420570;SC;Garopaba;-28.02;-48.61
420560;-26.45;-52.68;;;;;420580;SC;Garuva;-26.02;-48.85
420570;-28.02;-48.61;;;;;420590;SC;Gaspar;-26.93;-48.95
420580;-26.02;-48.85;;;;;420600;SC;Governador Celso Ramos;-27.31;-48.55
420590;-26.93;-48.95;;;;;420610;SC;Grão Pará;-28.18;-49.21
420600;-27.31;-48.55;;;;;420620;SC;Gravatal;-28.33;-49.03
420610;-28.18;-49.21;;;;;420630;SC;Guabiruba;-27.08;-48.98
420620;-28.33;-49.03;;;;;420640;SC;Guaraciaba;-26.59;-53.51
420630;-27.08;-48.98;;;;;420650;SC;Guaramirim;-26.47;-49
420640;-26.59;-53.51;;;;;420660;SC;Guarujá do Sul;-26.38;-53.52
420650;-26.47;-49;;;;;420665;SC;Guatambú;-27.13;-52.78
420660;-26.38;-53.52;;;;;420670;SC;Herval d`Oeste;-27.19;-51.49
420665;-27.13;-52.78;;;;;420675;SC;Ibiam;-27.18;-51.23
420670;-27.19;-51.49;;;;;420680;SC;Ibicaré;-27.09;-51.36
420675;-27.18;-51.23;;;;;420690;SC;Ibirama;-27.05;-49.51
420680;-27.09;-51.36;;;;;420700;SC;Içara;-28.71;-49.29
420690;-27.05;-49.51;;;;;420710;SC;Ilhota;-26.89;-48.82
420700;-28.71;-49.29;;;;;420720;SC;Imaruí;-28.34;-48.81
420710;-26.89;-48.82;;;;;420730;SC;Imbituba;-28.23;-48.66
420720;-28.34;-48.81;;;;;420740;SC;Imbuia;-27.49;-49.42
420730;-28.23;-48.66;;;;;420750;SC;Indaial;-26.89;-49.23
420740;-27.49;-49.42;;;;;420757;SC;Iomerê;-27;-51.24
420750;-26.89;-49.23;;;;;420760;SC;Ipira;-27.4;-51.77
420757;-27;-51.24;;;;;420765;SC;Iporã do Oeste;-26.98;-53.53
420760;-27.4;-51.77;;;;;420768;SC;Ipuaçu;-26.63;-52.45
420765;-26.98;-53.53;;;;;420770;SC;Ipumirim;-27.07;-52.13
420768;-26.63;-52.45;;;;;420775;SC;Iraceminha;-26.82;-53.27
420770;-27.07;-52.13;;;;;420780;SC;Irani;-27.02;-51.9
420775;-26.82;-53.27;;;;;420785;SC;Irati;-26.65;-52.89
420780;-27.02;-51.9;;;;;420790;SC;Irineópolis;-26.23;-50.79
420785;-26.65;-52.89;;;;;420800;SC;Itá;-27.29;-52.32
420790;-26.23;-50.79;;;;;420810;SC;Itaiópolis;-26.33;-49.9
420800;-27.29;-52.32;;;;;420820;SC;Itajaí;-26.9;-48.66
420810;-26.33;-49.9;;;;;420830;SC;Itapema;-27.09;-48.61
420820;-26.9;-48.66;;;;;420840;SC;Itapiranga;-27.16;-53.71
420830;-27.09;-48.61;;;;;420845;SC;Itapoá;-26.11;-48.61
420840;-27.16;-53.71;;;;;420850;SC;Ituporanga;-27.41;-49.6
420845;-26.11;-48.61;;;;;420860;SC;Jaborá;-27.17;-51.73
420850;-27.41;-49.6;;;;;420870;SC;Jacinto Machado;-28.99;-49.76
420860;-27.17;-51.73;;;;;420880;SC;Jaguaruna;-28.61;-49.02
420870;-28.99;-49.76;;;;;420890;SC;Jaraguá do Sul;-26.48;-49.06
420880;-28.61;-49.02;;;;;420895;SC;Jardinópolis;-26.72;-52.86
420890;-26.48;-49.06;;;;;420900;SC;Joaçaba;-27.17;-51.5
420895;-26.72;-52.86;;;;;420910;SC;Joinville;-26.3;-48.84
420900;-27.17;-51.5;;;;;420915;SC;José Boiteux;-26.95;-49.62
420910;-26.3;-48.84;;;;;420917;SC;Jupiá;-26.39;-52.72
420915;-26.95;-49.62;;;;;420920;SC;Lacerdópolis;-27.26;-51.55
420917;-26.39;-52.72;;;;;420930;SC;Lages;-27.81;-50.32
420920;-27.26;-51.55;;;;;420940;SC;Laguna;-28.48;-48.78
420930;-27.81;-50.32;;;;;420945;SC;Lajeado Grande;-26.85;-52.56
420940;-28.48;-48.78;;;;;420950;SC;Laurentino;-27.21;-49.73
420945;-26.85;-52.56;;;;;420960;SC;Lauro Muller;-28.39;-49.39
420950;-27.21;-49.73;;;;;420970;SC;Lebon Régis;-26.92;-50.69
420960;-28.39;-49.39;;;;;420980;SC;Leoberto Leal;-27.5;-49.28
420970;-26.92;-50.69;;;;;420985;SC;Lindóia do Sul;-27.05;-52.06
420980;-27.5;-49.28;;;;;420990;SC;Lontras;-27.16;-49.54
420985;-27.05;-52.06;;;;;421000;SC;Luiz Alves;-26.72;-48.93
420990;-27.16;-49.54;;;;;421003;SC;Luzerna;-27.13;-51.46
421000;-26.72;-48.93;;;;;421005;SC;Macieira;-26.85;-51.37
421003;-27.13;-51.46;;;;;421010;SC;Mafra;-26.11;-49.8
421005;-26.85;-51.37;;;;;421020;SC;Major Gercino;-27.41;-48.95
421010;-26.11;-49.8;;;;;421030;SC;Major Vieira;-26.36;-50.32
421020;-27.41;-48.95;;;;;421040;SC;Maracajá;-28.84;-49.45
421030;-26.36;-50.32;;;;;421050;SC;Maravilha;-26.76;-53.17
421040;-28.84;-49.45;;;;;421055;SC;Marema;-26.8;-52.62
421050;-26.76;-53.17;;;;;421060;SC;Massaranduba;-26.61;-49
421055;-26.8;-52.62;;;;;421070;SC;Matos Costa;-26.47;-51.14
421060;-26.61;-49;;;;;421080;SC;Meleiro;-28.82;-49.63
421070;-26.47;-51.14;;;;;421085;SC;Mirim Doce;-27.19;-50.07
421080;-28.82;-49.63;;;;;421090;SC;Modelo;-26.77;-53.05
421085;-27.19;-50.07;;;;;421100;SC;Mondaí;-27.1;-53.4
421090;-26.77;-53.05;;;;;421105;SC;Monte Carlo;-27.22;-50.97
421100;-27.1;-53.4;;;;;421110;SC;Monte Castelo;-26.46;-50.23
421105;-27.22;-50.97;;;;;421120;SC;Morro da Fumaça;-28.65;-49.2
421110;-26.46;-50.23;;;;;421125;SC;Morro Grande;-28.8;-49.72
421120;-28.65;-49.2;;;;;421130;SC;Navegantes;-26.89;-48.65
421125;-28.8;-49.72;;;;;421140;SC;Nova Erechim;-26.9;-52.9
421130;-26.89;-48.65;;;;;421145;SC;Nova Itaberaba;-26.94;-52.81
421140;-26.9;-52.9;;;;;421150;SC;Nova Trento;-27.28;-48.93
421145;-26.94;-52.81;;;;;421160;SC;Nova Veneza;-28.63;-49.49
421150;-27.28;-48.93;;;;;421165;SC;Novo Horizonte;-26.44;-52.83
421160;-28.63;-49.49;;;;;421170;SC;Orleans;-28.35;-49.29
421165;-26.44;-52.83;;;;;421175;SC;Otacílio Costa;-27.48;-50.12
421170;-28.35;-49.29;;;;;421180;SC;Ouro;-27.34;-51.61
421175;-27.48;-50.12;;;;;421185;SC;Ouro Verde;-26.69;-52.31
421180;-27.34;-51.61;;;;;421187;SC;Paial;-27.25;-52.49
421185;-26.69;-52.31;;;;;421189;SC;Painel;-27.92;-50.1
421187;-27.25;-52.49;;;;;421190;SC;Palhoça;-27.64;-48.66
421189;-27.92;-50.1;;;;;421200;SC;Palma Sola;-26.34;-53.27
421190;-27.64;-48.66;;;;;421205;SC;Palmeira;-27.58;-50.15
421200;-26.34;-53.27;;;;;421210;SC;Palmitos;-27.06;-53.16
421205;-27.58;-50.15;;;;;421220;SC;Papanduva;-26.37;-50.14
421210;-27.06;-53.16;;;;;421223;SC;Paraíso;-26.61;-53.67
421220;-26.37;-50.14;;;;;421225;SC;Passo de Torres;-29.31;-49.72
421223;-26.61;-53.67;;;;;421227;SC;Passos Maia;-26.78;-52.05
421225;-29.31;-49.72;;;;;421230;SC;Paulo Lopes;-27.96;-48.68
421227;-26.78;-52.05;;;;;421240;SC;Pedras Grandes;-28.43;-49.18
421230;-27.96;-48.68;;;;;421250;SC;Penha;-26.76;-48.64
421240;-28.43;-49.18;;;;;421260;SC;Peritiba;-27.37;-51.9
421250;-26.76;-48.64;;;;;421270;SC;Petrolândia;-27.53;-49.69
421260;-27.37;-51.9;;;;;421280;SC;Balneário Piçarras;-26.76;-48.67
421265;-28.39;-48.87;;;;;421290;SC;Pinhalzinho;-26.84;-52.99
421270;-27.53;-49.69;;;;;421300;SC;Pinheiro Preto;-27.05;-51.23
421280;-26.76;-48.67;;;;;421310;SC;Piratuba;-27.42;-51.77
